satellite_id,time,r_x,r_y,r_z,v_x,v_y,v_z,applied_thrust_x,applied_thrust_y,applied_thrust_z,leading_link_active,trailing_link_active,solver_status
1,13980.0,-6832595.3396327505,-811310.3023723196,0.0,898.3424793957621,-7563.507934290428,0.0,-0.005849371978386077,0.05666255225768843,0.0,True,True,optimal
1,13990.0,-6823193.481702126,-886894.1264316124,0.0,982.0099203137929,-7553.102514305411,0.0,-0.006476132662016864,0.05659434323888528,0.0,True,True,optimal
1,14000.0,-6812955.542082537,-962369.2675198474,0.0,1065.5571095005428,-7541.771561736271,0.0,-0.007102100047183886,0.05651920165586728,0.0,True,True,optimal
1,14010.0,-6801882.774497379,-1037726.4771504109,0.0,1148.9738082947235,-7529.51646332223,0.0,-0.007727197455568433,0.056437136713155964,0.0,True,True,optimal
1,14020.0,-6789976.53497791,-1112956.52127061,0.0,1232.2497939936613,-7516.338719078847,0.0,-0.00835134831542021,0.05634815846335467,0.0,True,True,optimal
1,14030.0,-6777238.281697401,-1188050.1813935312,0.0,1315.3748611068306,-7502.239942114756,0.0,-0.008974476170936762,0.05625227780591724,0.0,True,True,optimal
1,14040.0,-6763669.574792749,-1262998.2557279973,0.0,1398.3388226072896,-7487.221858434524,0.0,-0.009596504691629565,0.05614950648581279,0.0,True,True,optimal
1,14050.0,-6749272.0761736,-1337791.560306483,0.0,1481.1315111808617,-7471.286306727664,0.0,-0.010217357681673906,0.05603985709208705,0.0,True,True,optimal
1,14060.0,-6734047.5493189795,-1412420.9301108515,0.0,1563.7427804729118,-7454.435238143808,0.0,-0.01083695908924222,0.055923343056320324,0.0,True,True,optimal
1,14070.0,-6717997.859061477,-1486877.2201957747,0.0,1646.16250633256,-7436.670716054085,0.0,-0.01145523301582074,0.05579997865098204,0.0,True,True,optimal
1,14080.0,-6701124.971358997,-1561151.3068096973,0.0,1728.380588054185,-7417.994915798719,0.0,-0.01207210372550641,0.05566977898768249,0.0,True,True,optimal
1,14090.0,-6683430.953054113,-1635234.0885132086,0.0,1810.3869496160592,-7398.410124420901,0.0,-0.01268749565428393,0.05553276001532183,0.0,True,True,optimal
1,14100.0,-6664917.971621047,-1709116.487294684,0.0,1892.1715409159688,-7377.918740386932,0.0,-0.013301333419282616,0.055388938518136234,0.0,True,True,optimal
1,14110.0,-6645588.294810107,-1782789.4500411663,0.0,1973.7243570435119,-7356.52334491318,0.0,-0.012470319893827898,0.04950857807261399,0.0,True,True,optimal
1,14120.0,-6625444.290456277,-1856243.9492889675,0.0,2055.0353861784556,-7334.226486584828,0.0,-0.013017497673088959,0.049367529159941144,0.0,True,True,optimal
1,14130.0,-6604488.426279506,-1929470.9839721092,0.0,2136.094663352648,-7311.030896304699,0.0,-0.013563080864739833,0.0492204329367697,0.0,True,True,optimal
1,14140.0,-6582723.2694962965,-2002461.580884763,0.0,2216.892254425955,-7286.939415143219,0.0,-0.014107002637180595,0.04906730742175583,0.0,True,True,optimal
1,14150.0,-6560151.48650534,-2075206.7957811996,0.0,2297.418257304531,-7261.954993990598,0.0,-0.014649196362327773,0.04890817137211816,0.0,True,True,optimal
1,14160.0,-6536775.842560969,-2147697.7144721905,0.0,2377.662803155164,-7236.080693195534,0.0,-0.01518959562377654,0.048743044281339916,0.0,True,True,optimal
1,14170.0,-6512599.201434504,-2219925.453917731,0.0,2457.6160576155517,-7209.319682190473,0.0,-0.01572813422493617,0.04857194637678119,0.0,True,True,optimal
1,14180.0,-6487624.525063504,-2291881.163315948,0.0,2537.2682220003553,-7181.675239103493,0.0,-0.016264746197138576,0.048394898617201185,0.0,True,True,optimal
1,14190.0,-6461854.87318899,-2363556.02518806,0.0,2616.609534502886,-7153.150750356839,0.0,-0.016799365807719815,0.04821192269019075,0.0,True,True,optimal
1,14200.0,-6435293.402980665,-2434941.256459256,0.0,2695.630271392276,-7123.749710252161,0.0,-0.017331927568071323,0.048023041009515884,0.0,True,True,optimal
1,14210.0,-6407943.3686501905,-2506028.109535361,0.0,2774.320748205982,-7093.475720542522,0.0,-0.017862366241662635,0.047828276712372005,0.0,True,True,optimal
1,14220.0,-6379808.121052563,-2576807.873375155,0.0,2852.6713209374843,-7062.332489991206,0.0,-0.018390616852032294,0.04762765365654979,0.0,True,True,optimal
1,14230.0,-6350891.107275632,-2647271.874558214,0.0,2930.6723872190255,-7030.323833917396,0.0,-0.01891661469074695,0.04742119641751283,0.0,True,True,optimal
1,14240.0,-6321195.870217823,-2717411.4783481434,0.0,3008.3143874992475,-6997.4536737287735,0.0,-0.019440295325328375,0.04720893028538701,0.0,True,True,optimal
1,14250.0,-6290726.048154105,-2787218.0897510718,0.0,3085.5878062155857,-6963.726036441091,0.0,-0.01996159460714589,0.0469908812618627,0.0,True,True,optimal
1,14260.0,-6259485.374290264,-2856683.1545692743,0.0,3162.483172961269,-6929.145054184786,0.0,-0.020480448679274073,0.04676707605700978,0.0,True,True,optimal
1,14270.0,-6227477.676305533,-2925798.160449801,0.0,3238.991063646786,-6893.714963698688,0.0,-0.02099679398431543,0.04653754208600547,0.0,True,True,optimal
1,14280.0,-6194706.875883637,-2994554.6379279736,0.0,3315.102101655678,-6857.440105810888,0.0,-0.021510567272185695,0.046302307465776356,0.0,True,True,optimal
1,14290.0,-6161176.988232303,-3062944.16146563,0.0,3390.806958994506,-6820.324924906829,0.0,-0.022021705607861413,0.04606140101155414,0.0,True,True,optimal
1,14300.0,-6126892.121591312,-3130958.3504839856,0.0,3466.096357436866,-6782.37396838469,0.0,-0.022530146379089695,0.045814852233345756,0.0,True,True,optimal
1,14310.0,-6091856.476729127,-3198588.8703909847,0.0,3540.9610696612954,-6743.591886098111,0.0,-0.023035827304057746,0.045562691332318626,0.0,True,True,optimal
1,14320.0,-6056074.346428185,-3265827.433603016,0.0,3615.3919203829414,-6703.98342978636,0.0,-0.023538686439021846,0.045304949197101235,0.0,True,True,optimal
1,14330.0,-6019550.114958895,-3332665.800560868,0.0,3689.3797874788524,-6663.5534524919785,0.0,-0.024038662185895683,0.04504165739999922,0.0,True,True,optimal
1,14340.0,-5982288.257542424,-3399095.780739797,0.0,3762.915603106744,-6622.306907966002,0.0,-0.024535693299795602,0.04477284819312795,0.0,True,True,optimal
1,14350.0,-5944293.33980232,-3465109.233653588,0.0,3835.9903548171155,-6580.248850060808,0.0,-0.025029718896542638,0.04449855450446196,0.0,True,True,optimal
1,14360.0,-5905570.017205055,-3530698.0698524816,0.0,3908.5950866585686,-6537.384432110688,0.0,-0.025520678460121005,0.04421880993380115,0.0,True,True,optimal
1,14370.0,-5866123.034489544,-3595854.2519148425,0.0,3980.7209002762,-6493.718906300199,0.0,-0.02600851185009082,0.04393364874865507,0.0,True,True,optimal
1,14380.0,-5825957.225085719,-3660569.7954324554,0.0,4052.3589560029304,-6449.257623020384,0.0,-0.026493159308954826,0.04364310588004543,0.0,True,True,optimal
1,14390.0,-5785077.510522222,-3724836.7699893205,0.0,4123.500473943632,-6404.006030212939,0.0,-0.02697456146947889,0.04334721691822695,0.0,True,True,optimal
1,14400.0,-5743488.8998233,-3788647.300133831,0.0,4194.136735051929,-6357.969672702402,0.0,-0.027452659361964,0.04304601810832781,0.0,True,True,optimal
1,14410.0,-5701196.4886758085,-3851993.5666795936,0.0,4264.25912602893,-6311.154258592235,0.0,-0.02442096684836293,0.03737337714631724,0.0,True,True,optimal
1,14420.0,-5658205.459020201,-3914867.807326147,0.0,4333.859009630555,-6263.565456848922,0.0,-0.0248331050231906,0.03710080640682753,0.0,True,True,optimal
1,14430.0,-5614521.078634661,-3977262.317275109,0.0,4402.927855730227,-6215.2090988045975,0.0,-0.02524220124920553,0.03682369097774306,0.0,True,True,optimal
1,14440.0,-5570148.700274109,-4039169.4505124902,0.0,4471.457199280682,-6166.091109885464,0.0,-0.02564820541387523,0.036542064804514954,0.0,True,True,optimal
1,14450.0,-5525093.761014214,-4100581.6207460123,0.0,4539.438641352164,-6116.217508885392,0.0,-0.026051067783431654,0.03625596238514099,0.0,True,True,optimal
1,14460.0,-5479361.781585057,-4161491.3023351035,0.0,4606.863850162508,-6065.594407228062,0.0,-0.02645073900896317,0.035965418765939915,0.0,True,True,optimal
1,14470.0,-5432958.365694546,-4221891.031213461,0.0,4673.724562098986,-6014.2280082177385,0.0,-0.026847170132459422,0.03567046953725852,0.0,True,True,optimal
1,14480.0,-5385889.199341638,-4281773.405804064,0.0,4740.01258273179,-5962.124606278768,0.0,-0.027240312592808884,0.03537115082911167,0.0,True,True,optimal
1,14490.0,-5338160.050119485,-4341131.087926525,0.0,4805.7197878190245,-5909.290586183881,0.0,-0.027630118231746846,0.035067499306756955,0.0,True,True,optimal
1,14500.0,-5289776.7665085625,-4399956.803696666,0.0,4870.838124303094,-5855.732422271416,0.0,-0.028016539299755356,0.03475955216620279,0.0,True,True,optimal
1,14510.0,-5240745.277159882,-4458243.344418221,0.0,4935.35961129835,-5801.456677651545,0.0,-0.028399528461911492,0.03444734712965265,0.0,True,True,optimal
1,14520.0,-5191071.590168369,-4515983.567466536,0.0,4999.276341069882,-5746.470003401599,0.0,-0.028779038803686062,0.034130922440884025,0.0,True,True,optimal
1,14530.0,-5140761.7923365,-4573170.397164171,0.0,5062.580480003344,-5690.7791377506,0.0,-0.02915502383669084,0.033810316860563405,0.0,True,True,optimal
1,14540.0,-5089822.048428286,-4629796.825648298,0.0,5125.2642695656705,-5634.390905253099,0.0,-0.029527437504372405,0.03348556966149883,0.0,True,True,optimal
1,14550.0,-5038258.600413692,-4685855.913729779,0.0,5187.320027256591,-5577.312215952409,0.0,-0.029896234187654296,0.033156720623828885,0.0,True,True,optimal
1,14560.0,-4986077.7667035945,-4741340.79174383,0.0,5248.7401475508095,-5519.550064533352,0.0,-0.030261368710525444,0.03282381003014946,0.0,True,True,optimal
1,14570.0,-4933285.941375355,-4796244.660392149,0.0,5309.517102830739,-5461.111529464617,0.0,-0.03062279634557339,0.03248687866057997,0.0,True,True,optimal
1,14580.0,-4879889.593389125,-4850560.791576433,0.0,5369.643444309674,-5402.003772130831,0.0,-0.030980472819463516,0.032145967787767585,0.0,True,True,optimal
1,14590.0,-4825895.265794954,-4904282.529223146,0.0,5429.1118029452955,-5342.234035954456,0.0,-0.03133435431836269,0.031801119171831274,0.0,True,True,optimal
1,14600.0,-4771309.574930828,-4957403.290099471,0.0,5487.914890343379,-5281.809645507618,0.0,-0.03168439749330562,0.0314523750552469,0.0,True,True,optimal
1,14610.0,-4716139.209611704,-5009916.5646203235,0.0,5546.045499651616,-5220.738005613975,0.0,-0.03203055946550519,0.03109977815767253,0.0,True,True,optimal
1,14620.0,-4660390.9303096635,-5061815.917646333,0.0,5603.496506443422,-5159.026600440733,0.0,-0.03237279783160532,0.03074337167071496,0.0,True,True,optimal
1,14630.0,-4604071.568325285,-5113094.989272699,0.0,5660.260869591626,-5096.6829925809325,0.0,-0.03271107066887452,0.03038319925263971,0.0,True,True,optimal
1,14640.0,-4547188.024950317,-5163747.495608821,0.0,5716.331632131948,-5033.714822126102,0.0,-0.03304533654034156,0.03001930502302271,0.0,True,True,optimal
1,14650.0,-4489747.2706217775,-5213767.229548605,0.0,5771.7019221161345,-4970.129805729407,0.0,-0.03337555449987164,0.02965173355734547,0.0,True,True,optimal
1,14660.0,-4431756.344067572,-5263148.061531361,0.0,5826.364953454668,-4905.935735659397,0.0,-0.0337016840971815,0.029280529881535493,0.0,True,True,optimal
1,14670.0,-4373222.351443734,-5311883.940293182,0.0,5880.314026748934,-4841.1404788444825,0.0,-0.034023685382794704,0.02890573946645045,0.0,True,True,optimal
1,14680.0,-4314152.465463403,-5359968.8936087275,0.0,5933.542530112754,-4775.751975908239,0.0,-0.0343415189129356,0.028527408222307826,0.0,True,True,optimal
1,14690.0,-4254553.924517634,-5407397.029023318,0.0,5986.04393998317,-4709.77824019568,0.0,-0.034655145754360364,0.028145582493061816,0.0,True,True,optimal
1,14700.0,-4194434.03178816,-5454162.534575237,0.0,6037.8118219203925,-4643.227356790598,0.0,-0.03496452748912654,0.027760309050726063,0.0,True,True,optimal
1,14710.0,-4133800.1539322697,-5500259.679834072,0.0,6088.8399153821665,-4576.107546702573,0.0,-0.02855065660980654,0.02215725648563111,0.0,True,True,optimal
1,14720.0,-4072659.720596195,-5545682.816272587,0.0,6139.121883251102,-4508.426969390626,0.0,-0.028794135783603597,0.021839911911372956,0.0,True,True,optimal
1,14730.0,-4011020.2239244045,-5590426.377633194,0.0,6188.651563125006,-4440.193919157174,0.0,-0.029034087799315392,0.021519892041615283,0.0,True,True,optimal
1,14740.0,-3948889.217224953,-5634484.880940794,0.0,6237.422884813668,-4371.416758026957,0.0,-0.029270483263849727,0.02119723607741879,0.0,True,True,optimal
1,14750.0,-3886274.3140436327,-5677852.927174876,0.0,6285.429871083198,-4302.103914721629,0.0,-0.029503293219776437,0.02087198354275475,0.0,True,True,optimal
1,14760.0,-3823183.187230733,-5720525.201931328,0.0,6332.66663838895,-4232.263883626154,0.0,-0.029732489148874778,0.020544174279663204,0.0,True,True,optimal
1,14770.0,-3759623.568000534,-5762496.476073865,0.0,6379.127397596948,-4161.905223747153,0.0,-0.029958042975626997,0.020213848443372116,0.0,True,True,optimal
1,14780.0,-3695603.2449836386,-5803761.60637501,0.0,6424.806454693728,-4091.036557663322,0.0,-0.03017992707065704,0.0198810464973792,0.0,True,True,optimal
1,14790.0,-3631130.063272268,-5844315.536146527,0.0,6469.698211484496,-4019.666570468045,0.0,-0.03039811425411525,0.01954580920849497,0.0,True,True,optimal
1,14800.0,-3566211.923458634,-5884153.295859256,0.0,6513.797166279539,-3947.804008704346,0.0,-0.030612577799007976,0.01920817764184868,0.0,True,True,optimal
1,14810.0,-3500856.780666504,-5923270.003752247,0.0,6557.097914568777,-3875.4576792922976,0.0,-0.0308232914344711,0.018868193155858675,0.0,True,True,optimal
1,14820.0,-3435072.643576082,-5961660.866431141,0.0,6599.595149684397,-3802.6364484490236,0.0,-0.031030229348988338,0.018525897397165793,0.0,True,True,optimal
